"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"adultos",-0.0176560021564877,0.00783978280523351,0.00235567365768738,-0.0136760195371111,0.00542384331200445,-0.00389289403712706,0.011292324677741,0.0241109843984807,0.0282475464466509,0.0217720456553988,-0.0070764362234984,-0.00693863090541806,-0.00839106560228171,0.0193328657322781,-0.0233934255089745,0.0131174528666301,-0.0200028326036332,0.00262921622565361,0.0316296823266678,-0.00585178145487629,0.0152652452327904,-0.0264338090580486,0.0101589481758423,0.00772553552340977,-0.00811737453297867,-0.0243669565670446,-0.0287822275828437,0.0157259570365968,0.0166176339983126,-0.0217020109899194,-0.00751785575309926,0.0363717052674378,-0.0215450341181139,0.015294239421726,-0.0549314762654449,-0.0449191309108056,-0.0457966166880268,0.0370020074608538,0.0351269348603203,-0.0177215469610536,-0.0193130869115359,0.0467880488255665,0.0422640962521132,-0.146078381373634,0.0271357293618928,0.021502930919628,-0.00343273917147059,-0.000959823170065055,-0.0222166748530876,0.00941468222335028,0.00072708724870109,0.000288846705582798,-0.000144797222373414,0.00304810753067179,0.00118949441749076,0.00109030721974658,-0.00598161144922047,-0.000505051311448114,-0.000828988060341303,0.000759918919302549,-0.000180016970936453,-0.00218957507467558,-0.00286410487639931,0.000114930160986713,-0.00112483186071238,-0.00349432852242278,-0.00157178541082454,0.00364994316622537,0.00185710687185875,9.93985950667372e-05,-0.00441388062438973,7.1473696145547e-05,-0.000944609098983686,0.00337786754395994,0.00294407546196338,0.0122235758171926,-0.00605079628121125,-0.00122868635822807,0.00476542608389277,-0.000313031972171709,-0.0023783768062583,0.00285385452306307,-0.002606560806495,-0.00258039975540685,-0.00307577850420861,0.000677078028676602,-0.00214819539504172,0.00760947207583208,-0.000243776137231585,-0.00260253200230588,-0.000332912986595842,0.000817587874645155,0.0030786018898176,-0.00377056823604536,-0.000841052105079729,-0.000525999973768596,-2.00745935513303e-05,-0.000437019075794324,-0.000321993116257941,-0.0447100106383389
"casos",-0.0176560021564877,0.00783978280523351,0.00235567365768738,-0.0136760195371111,0.00542384331200445,-0.00389289403712706,0.011292324677741,0.0241109843984807,0.0282475464466509,0.0217720456553988,-0.0070764362234984,-0.00693863090541806,-0.00839106560228171,0.0193328657322781,-0.0233934255089745,0.0131174528666301,-0.0200028326036332,0.00262921622565361,0.0316296823266678,-0.00585178145487629,0.0152652452327904,-0.0264338090580486,0.0101589481758423,0.00772553552340977,-0.00811737453297867,-0.0243669565670446,-0.0287822275828437,0.0157259570365968,0.0166176339983126,-0.0217020109899194,-0.00751785575309926,0.0363717052674378,-0.0215450341181139,0.015294239421726,-0.0549314762654449,-0.0449191309108056,-0.0457966166880268,0.0370020074608538,0.0351269348603203,-0.0177215469610536,-0.0193130869115359,0.0467880488255665,0.0422640962521132,-0.146078381373634,0.0271357293618928,0.021502930919628,-0.00343273917147059,-0.000959823170065055,-0.0222166748530876,0.00941468222335028,0.00072708724870109,0.000288846705582798,-0.000144797222373414,0.00304810753067179,0.00118949441749076,0.00109030721974658,-0.00598161144922047,-0.000505051311448114,-0.000828988060341303,0.000759918919302549,-0.000180016970936453,-0.00218957507467558,-0.00286410487639931,0.000114930160986713,-0.00112483186071238,-0.00349432852242278,-0.00157178541082454,0.00364994316622537,0.00185710687185875,9.93985950667372e-05,-0.00441388062438973,7.1473696145547e-05,-0.000944609098983686,0.00337786754395994,0.00294407546196338,0.0122235758171926,-0.00605079628121125,-0.00122868635822807,0.00476542608389277,-0.000313031972171709,-0.0023783768062583,0.00285385452306307,-0.002606560806495,-0.00258039975540685,-0.00307577850420861,0.000677078028676602,-0.00214819539504172,0.00760947207583208,-0.000243776137231585,-0.00260253200230588,-0.000332912986595842,0.000817587874645155,0.0030786018898176,-0.00377056823604536,-0.000841052105079729,-0.000525999973768596,-2.00745935513303e-05,-0.000437019075794324,-0.000321993116257941,-0.0447100106383389
"cigarro",-0.0176560021564877,0.00783978280523351,0.00235567365768738,-0.0136760195371111,0.00542384331200445,-0.00389289403712706,0.011292324677741,0.0241109843984807,0.0282475464466509,0.0217720456553988,-0.0070764362234984,-0.00693863090541806,-0.00839106560228171,0.0193328657322781,-0.0233934255089745,0.0131174528666301,-0.0200028326036332,0.00262921622565361,0.0316296823266678,-0.00585178145487629,0.0152652452327904,-0.0264338090580486,0.0101589481758423,0.00772553552340977,-0.00811737453297867,-0.0243669565670446,-0.0287822275828437,0.0157259570365968,0.0166176339983126,-0.0217020109899194,-0.00751785575309926,0.0363717052674378,-0.0215450341181139,0.015294239421726,-0.0549314762654449,-0.0449191309108056,-0.0457966166880268,0.0370020074608538,0.0351269348603203,-0.0177215469610536,-0.0193130869115359,0.0467880488255665,0.0422640962521132,-0.146078381373634,0.0271357293618928,0.021502930919628,-0.00343273917147059,-0.000959823170065055,-0.0222166748530876,0.00941468222335028,0.00072708724870109,0.000288846705582798,-0.000144797222373414,0.00304810753067179,0.00118949441749076,0.00109030721974658,-0.00598161144922047,-0.000505051311448114,-0.000828988060341303,0.000759918919302549,-0.000180016970936453,-0.00218957507467558,-0.00286410487639931,0.000114930160986713,-0.00112483186071238,-0.00349432852242278,-0.00157178541082454,0.00364994316622537,0.00185710687185875,9.93985950667372e-05,-0.00441388062438973,7.1473696145547e-05,-0.000944609098983686,0.00337786754395994,0.00294407546196338,0.0122235758171926,-0.00605079628121125,-0.00122868635822807,0.00476542608389277,-0.000313031972171709,-0.0023783768062583,0.00285385452306307,-0.002606560806495,-0.00258039975540685,-0.00307577850420861,0.000677078028676602,-0.00214819539504172,0.00760947207583208,-0.000243776137231585,-0.00260253200230588,-0.000332912986595842,0.000817587874645155,0.0030786018898176,-0.00377056823604536,-0.000841052105079729,-0.000525999973768596,-2.00745935513303e-05,-0.000437019075794324,-0.000321993116257941,-0.0447100106383389
"controle",-0.0176560021564877,0.00783978280523351,0.00235567365768738,-0.0136760195371111,0.00542384331200445,-0.00389289403712706,0.011292324677741,0.0241109843984807,0.0282475464466509,0.0217720456553988,-0.0070764362234984,-0.00693863090541806,-0.00839106560228171,0.0193328657322781,-0.0233934255089745,0.0131174528666301,-0.0200028326036332,0.00262921622565361,0.0316296823266678,-0.00585178145487629,0.0152652452327904,-0.0264338090580486,0.0101589481758423,0.00772553552340977,-0.00811737453297867,-0.0243669565670446,-0.0287822275828437,0.0157259570365968,0.0166176339983126,-0.0217020109899194,-0.00751785575309926,0.0363717052674378,-0.0215450341181139,0.015294239421726,-0.0549314762654449,-0.0449191309108056,-0.0457966166880268,0.0370020074608538,0.0351269348603203,-0.0177215469610536,-0.0193130869115359,0.0467880488255665,0.0422640962521132,-0.146078381373634,0.0271357293618928,0.021502930919628,-0.00343273917147059,-0.000959823170065055,-0.0222166748530876,0.00941468222335028,0.00072708724870109,0.000288846705582798,-0.000144797222373414,0.00304810753067179,0.00118949441749076,0.00109030721974658,-0.00598161144922047,-0.000505051311448114,-0.000828988060341303,0.000759918919302549,-0.000180016970936453,-0.00218957507467558,-0.00286410487639931,0.000114930160986713,-0.00112483186071238,-0.00349432852242278,-0.00157178541082454,0.00364994316622537,0.00185710687185875,9.93985950667372e-05,-0.00441388062438973,7.1473696145547e-05,-0.000944609098983686,0.00337786754395994,0.00294407546196338,0.0122235758171926,-0.00605079628121125,-0.00122868635822807,0.00476542608389277,-0.000313031972171709,-0.0023783768062583,0.00285385452306307,-0.002606560806495,-0.00258039975540685,-0.00307577850420861,0.000677078028676602,-0.00214819539504172,0.00760947207583208,-0.000243776137231585,-0.00260253200230588,-0.000332912986595842,0.000817587874645155,0.0030786018898176,-0.00377056823604536,-0.000841052105079729,-0.000525999973768596,-2.00745935513303e-05,-0.000437019075794324,-0.000321993116257941,-0.0447100106383389
"doenças",-0.0176560021564877,0.00783978280523351,0.00235567365768738,-0.0136760195371111,0.00542384331200445,-0.00389289403712706,0.011292324677741,0.0241109843984807,0.0282475464466509,0.0217720456553988,-0.0070764362234984,-0.00693863090541806,-0.00839106560228171,0.0193328657322781,-0.0233934255089745,0.0131174528666301,-0.0200028326036332,0.00262921622565361,0.0316296823266678,-0.00585178145487629,0.0152652452327904,-0.0264338090580486,0.0101589481758423,0.00772553552340977,-0.00811737453297867,-0.0243669565670446,-0.0287822275828437,0.0157259570365968,0.0166176339983126,-0.0217020109899194,-0.00751785575309926,0.0363717052674378,-0.0215450341181139,0.015294239421726,-0.0549314762654449,-0.0449191309108056,-0.0457966166880268,0.0370020074608538,0.0351269348603203,-0.0177215469610536,-0.0193130869115359,0.0467880488255665,0.0422640962521132,-0.146078381373634,0.0271357293618928,0.021502930919628,-0.00343273917147059,-0.000959823170065055,-0.0222166748530876,0.00941468222335028,0.00072708724870109,0.000288846705582798,-0.000144797222373414,0.00304810753067179,0.00118949441749076,0.00109030721974658,-0.00598161144922047,-0.000505051311448114,-0.000828988060341303,0.000759918919302549,-0.000180016970936453,-0.00218957507467558,-0.00286410487639931,0.000114930160986713,-0.00112483186071238,-0.00349432852242278,-0.00157178541082454,0.00364994316622537,0.00185710687185875,9.93985950667372e-05,-0.00441388062438973,7.1473696145547e-05,-0.000944609098983686,0.00337786754395994,0.00294407546196338,0.0122235758171926,-0.00605079628121125,-0.00122868635822807,0.00476542608389277,-0.000313031972171709,-0.0023783768062583,0.00285385452306307,-0.002606560806495,-0.00258039975540685,-0.00307577850420861,0.000677078028676602,-0.00214819539504172,0.00760947207583208,-0.000243776137231585,-0.00260253200230588,-0.000332912986595842,0.000817587874645155,0.0030786018898176,-0.00377056823604536,-0.000841052105079729,-0.000525999973768596,-2.00745935513303e-05,-0.000437019075794324,-0.000321993116257941,-0.0447100106383389
"enquanto",-0.0176560021564877,0.00783978280523351,0.00235567365768738,-0.0136760195371111,0.00542384331200445,-0.00389289403712706,0.011292324677741,0.0241109843984807,0.0282475464466509,0.0217720456553988,-0.0070764362234984,-0.00693863090541806,-0.00839106560228171,0.0193328657322781,-0.0233934255089745,0.0131174528666301,-0.0200028326036332,0.00262921622565361,0.0316296823266678,-0.00585178145487629,0.0152652452327904,-0.0264338090580486,0.0101589481758423,0.00772553552340977,-0.00811737453297867,-0.0243669565670446,-0.0287822275828437,0.0157259570365968,0.0166176339983126,-0.0217020109899194,-0.00751785575309926,0.0363717052674378,-0.0215450341181139,0.015294239421726,-0.0549314762654449,-0.0449191309108056,-0.0457966166880268,0.0370020074608538,0.0351269348603203,-0.0177215469610536,-0.0193130869115359,0.0467880488255665,0.0422640962521132,-0.146078381373634,0.0271357293618928,0.021502930919628,-0.00343273917147059,-0.000959823170065055,-0.0222166748530876,0.00941468222335028,0.00072708724870109,0.000288846705582798,-0.000144797222373414,0.00304810753067179,0.00118949441749076,0.00109030721974658,-0.00598161144922047,-0.000505051311448114,-0.000828988060341303,0.000759918919302549,-0.000180016970936453,-0.00218957507467558,-0.00286410487639931,0.000114930160986713,-0.00112483186071238,-0.00349432852242278,-0.00157178541082454,0.00364994316622537,0.00185710687185875,9.93985950667372e-05,-0.00441388062438973,7.1473696145547e-05,-0.000944609098983686,0.00337786754395994,0.00294407546196338,0.0122235758171926,-0.00605079628121125,-0.00122868635822807,0.00476542608389277,-0.000313031972171709,-0.0023783768062583,0.00285385452306307,-0.002606560806495,-0.00258039975540685,-0.00307577850420861,0.000677078028676602,-0.00214819539504172,0.00760947207583208,-0.000243776137231585,-0.00260253200230588,-0.000332912986595842,0.000817587874645155,0.0030786018898176,-0.00377056823604536,-0.000841052105079729,-0.000525999973768596,-2.00745935513303e-05,-0.000437019075794324,-0.000321993116257941,-0.0447100106383389
"estima",-0.0176560021564877,0.00783978280523351,0.00235567365768738,-0.0136760195371111,0.00542384331200445,-0.00389289403712706,0.011292324677741,0.0241109843984807,0.0282475464466509,0.0217720456553988,-0.0070764362234984,-0.00693863090541806,-0.00839106560228171,0.0193328657322781,-0.0233934255089745,0.0131174528666301,-0.0200028326036332,0.00262921622565361,0.0316296823266678,-0.00585178145487629,0.0152652452327904,-0.0264338090580486,0.0101589481758423,0.00772553552340977,-0.00811737453297867,-0.0243669565670446,-0.0287822275828437,0.0157259570365968,0.0166176339983126,-0.0217020109899194,-0.00751785575309926,0.0363717052674378,-0.0215450341181139,0.015294239421726,-0.0549314762654449,-0.0449191309108056,-0.0457966166880268,0.0370020074608538,0.0351269348603203,-0.0177215469610536,-0.0193130869115359,0.0467880488255665,0.0422640962521132,-0.146078381373634,0.0271357293618928,0.021502930919628,-0.00343273917147059,-0.000959823170065055,-0.0222166748530876,0.00941468222335028,0.00072708724870109,0.000288846705582798,-0.000144797222373414,0.00304810753067179,0.00118949441749076,0.00109030721974658,-0.00598161144922047,-0.000505051311448114,-0.000828988060341303,0.000759918919302549,-0.000180016970936453,-0.00218957507467558,-0.00286410487639931,0.000114930160986713,-0.00112483186071238,-0.00349432852242278,-0.00157178541082454,0.00364994316622537,0.00185710687185875,9.93985950667372e-05,-0.00441388062438973,7.1473696145547e-05,-0.000944609098983686,0.00337786754395994,0.00294407546196338,0.0122235758171926,-0.00605079628121125,-0.00122868635822807,0.00476542608389277,-0.000313031972171709,-0.0023783768062583,0.00285385452306307,-0.002606560806495,-0.00258039975540685,-0.00307577850420861,0.000677078028676602,-0.00214819539504172,0.00760947207583208,-0.000243776137231585,-0.00260253200230588,-0.000332912986595842,0.000817587874645155,0.0030786018898176,-0.00377056823604536,-0.000841052105079729,-0.000525999973768596,-2.00745935513303e-05,-0.000437019075794324,-0.000321993116257941,-0.0447100106383389
"fumantes",-0.0176560021564877,0.00783978280523351,0.00235567365768738,-0.0136760195371111,0.00542384331200445,-0.00389289403712706,0.011292324677741,0.0241109843984807,0.0282475464466509,0.0217720456553988,-0.0070764362234984,-0.00693863090541806,-0.00839106560228171,0.0193328657322781,-0.0233934255089745,0.0131174528666301,-0.0200028326036332,0.00262921622565361,0.0316296823266678,-0.00585178145487629,0.0152652452327904,-0.0264338090580486,0.0101589481758423,0.00772553552340977,-0.00811737453297867,-0.0243669565670446,-0.0287822275828437,0.0157259570365968,0.0166176339983126,-0.0217020109899194,-0.00751785575309926,0.0363717052674378,-0.0215450341181139,0.015294239421726,-0.0549314762654449,-0.0449191309108056,-0.0457966166880268,0.0370020074608538,0.0351269348603203,-0.0177215469610536,-0.0193130869115359,0.0467880488255665,0.0422640962521132,-0.146078381373634,0.0271357293618928,0.021502930919628,-0.00343273917147059,-0.000959823170065055,-0.0222166748530876,0.00941468222335028,0.00072708724870109,0.000288846705582798,-0.000144797222373414,0.00304810753067179,0.00118949441749076,0.00109030721974658,-0.00598161144922047,-0.000505051311448114,-0.000828988060341303,0.000759918919302549,-0.000180016970936453,-0.00218957507467558,-0.00286410487639931,0.000114930160986713,-0.00112483186071238,-0.00349432852242278,-0.00157178541082454,0.00364994316622537,0.00185710687185875,9.93985950667372e-05,-0.00441388062438973,7.1473696145547e-05,-0.000944609098983686,0.00337786754395994,0.00294407546196338,0.0122235758171926,-0.00605079628121125,-0.00122868635822807,0.00476542608389277,-0.000313031972171709,-0.0023783768062583,0.00285385452306307,-0.002606560806495,-0.00258039975540685,-0.00307577850420861,0.000677078028676602,-0.00214819539504172,0.00760947207583208,-0.000243776137231585,-0.00260253200230588,-0.000332912986595842,0.000817587874645155,0.0030786018898176,-0.00377056823604536,-0.000841052105079729,-0.000525999973768596,-2.00745935513303e-05,-0.000437019075794324,-0.000321993116257941,-0.0447100106383389
"prevenção",-0.0176560021564877,0.00783978280523351,0.00235567365768738,-0.0136760195371111,0.00542384331200445,-0.00389289403712706,0.011292324677741,0.0241109843984807,0.0282475464466509,0.0217720456553988,-0.0070764362234984,-0.00693863090541806,-0.00839106560228171,0.0193328657322781,-0.0233934255089745,0.0131174528666301,-0.0200028326036332,0.00262921622565361,0.0316296823266678,-0.00585178145487629,0.0152652452327904,-0.0264338090580486,0.0101589481758423,0.00772553552340977,-0.00811737453297867,-0.0243669565670446,-0.0287822275828437,0.0157259570365968,0.0166176339983126,-0.0217020109899194,-0.00751785575309926,0.0363717052674378,-0.0215450341181139,0.015294239421726,-0.0549314762654449,-0.0449191309108056,-0.0457966166880268,0.0370020074608538,0.0351269348603203,-0.0177215469610536,-0.0193130869115359,0.0467880488255665,0.0422640962521132,-0.146078381373634,0.0271357293618928,0.021502930919628,-0.00343273917147059,-0.000959823170065055,-0.0222166748530876,0.00941468222335028,0.00072708724870109,0.000288846705582798,-0.000144797222373414,0.00304810753067179,0.00118949441749076,0.00109030721974658,-0.00598161144922047,-0.000505051311448114,-0.000828988060341303,0.000759918919302549,-0.000180016970936453,-0.00218957507467558,-0.00286410487639931,0.000114930160986713,-0.00112483186071238,-0.00349432852242278,-0.00157178541082454,0.00364994316622537,0.00185710687185875,9.93985950667372e-05,-0.00441388062438973,7.1473696145547e-05,-0.000944609098983686,0.00337786754395994,0.00294407546196338,0.0122235758171926,-0.00605079628121125,-0.00122868635822807,0.00476542608389277,-0.000313031972171709,-0.0023783768062583,0.00285385452306307,-0.002606560806495,-0.00258039975540685,-0.00307577850420861,0.000677078028676602,-0.00214819539504172,0.00760947207583208,-0.000243776137231585,-0.00260253200230588,-0.000332912986595842,0.000817587874645155,0.0030786018898176,-0.00377056823604536,-0.000841052105079729,-0.000525999973768596,-2.00745935513303e-05,-0.000437019075794324,-0.000321993116257941,-0.0447100106383389
"relacionada",-0.0176560021564877,0.00783978280523351,0.00235567365768738,-0.0136760195371111,0.00542384331200445,-0.00389289403712706,0.011292324677741,0.0241109843984807,0.0282475464466509,0.0217720456553988,-0.0070764362234984,-0.00693863090541806,-0.00839106560228171,0.0193328657322781,-0.0233934255089745,0.0131174528666301,-0.0200028326036332,0.00262921622565361,0.0316296823266678,-0.00585178145487629,0.0152652452327904,-0.0264338090580486,0.0101589481758423,0.00772553552340977,-0.00811737453297867,-0.0243669565670446,-0.0287822275828437,0.0157259570365968,0.0166176339983126,-0.0217020109899194,-0.00751785575309926,0.0363717052674378,-0.0215450341181139,0.015294239421726,-0.0549314762654449,-0.0449191309108056,-0.0457966166880268,0.0370020074608538,0.0351269348603203,-0.0177215469610536,-0.0193130869115359,0.0467880488255665,0.0422640962521132,-0.146078381373634,0.0271357293618928,0.021502930919628,-0.00343273917147059,-0.000959823170065055,-0.0222166748530876,0.00941468222335028,0.00072708724870109,0.000288846705582798,-0.000144797222373414,0.00304810753067179,0.00118949441749076,0.00109030721974658,-0.00598161144922047,-0.000505051311448114,-0.000828988060341303,0.000759918919302549,-0.000180016970936453,-0.00218957507467558,-0.00286410487639931,0.000114930160986713,-0.00112483186071238,-0.00349432852242278,-0.00157178541082454,0.00364994316622537,0.00185710687185875,9.93985950667372e-05,-0.00441388062438973,7.1473696145547e-05,-0.000944609098983686,0.00337786754395994,0.00294407546196338,0.0122235758171926,-0.00605079628121125,-0.00122868635822807,0.00476542608389277,-0.000313031972171709,-0.0023783768062583,0.00285385452306307,-0.002606560806495,-0.00258039975540685,-0.00307577850420861,0.000677078028676602,-0.00214819539504172,0.00760947207583208,-0.000243776137231585,-0.00260253200230588,-0.000332912986595842,0.000817587874645155,0.0030786018898176,-0.00377056823604536,-0.000841052105079729,-0.000525999973768596,-2.00745935513303e-05,-0.000437019075794324,-0.000321993116257941,-0.0447100106383389
"ressocialização",-0.0258250205605137,0.0103805488616631,-0.0214830482183962,-0.0286848510548173,-0.0271645159176788,-0.14938378035621,-0.0118706620999604,-0.0382768045763133,-0.0107378141789096,-0.0201167713089708,0.0139769877226976,-0.0352869149601229,-0.00439099218525182,-0.00495393377671895,0.00866258896482969,0.0125889013372493,-0.0204347724613024,0.0260160709883559,0.0208506785174772,-0.00945455585680994,0.00987375016438643,0.0032045087509995,-0.0112349976806727,-0.00525159510973898,-0.0061046692662122,-0.00698504684803973,0.000731827201006416,-0.00103798600434754,-0.0253864097387041,0.00654549581102286,0.00373191586619643,0.0192227673554132,-0.00326986401975967,-0.00790351527097769,-0.00618687648257376,0.0168337968794772,-0.0024043650623952,0.0154578967900153,0.00988556767358813,-0.00388955588020185,0.000808812520058697,-0.000880146776738934,0.00277243912102592,0.0161858325597119,0.00275186846899425,0.00187976567976673,0.00174417798566725,-0.00690007966201096,0.0022617747044555,-0.0019577985021662,0.000394465760543355,0.00547255848744784,-7.50723605728171e-05,0.00138212915843405,-0.00242045335801446,-0.00193716523014365,-0.00167391951553554,0.00392255235583021,-0.00164069123227203,-0.00129925809522313,-0.000273702795406078,-0.00427661612061377,-0.00188266716289864,-0.00132679021555887,0.000905999055567032,0.000964675515386933,0.00174475739664535,-0.000455610900053935,0.000502030003294518,0.00156629963847201,0.00203874678585778,-0.00181747857478936,0.0014008626169661,0.000159776115910321,0.0125707410378703,0.000606480688481667,0.000899347635562877,0.00247398184000387,3.918633975519e-05,-0.000595784273059724,0.00512644855014927,-0.00870362612203453,-0.0313265995252986,0.0293604297866428,-0.0171681791632279,0.006143657125064,0.0294797457974413,0.0136032054922144,0.0197600349530609,-0.00343946137766122,0.061356659856655,0.0777548265046377,0.462519377166479,-0.231882195140038,-0.0388785274540282,-0.0410853980781894,0.0236354258393028,-0.00456650641861161,-0.00435800107615464,0.0236867660053808
"sucedido",-0.0258250205605137,0.0103805488616631,-0.0214830482183962,-0.0286848510548173,-0.0271645159176788,-0.14938378035621,-0.0118706620999604,-0.0382768045763133,-0.0107378141789096,-0.0201167713089708,0.0139769877226976,-0.0352869149601229,-0.00439099218525182,-0.00495393377671895,0.00866258896482969,0.0125889013372493,-0.0204347724613024,0.0260160709883559,0.0208506785174772,-0.00945455585680994,0.00987375016438643,0.0032045087509995,-0.0112349976806727,-0.00525159510973898,-0.0061046692662122,-0.00698504684803973,0.000731827201006416,-0.00103798600434754,-0.0253864097387041,0.00654549581102286,0.00373191586619643,0.0192227673554132,-0.00326986401975967,-0.00790351527097769,-0.00618687648257376,0.0168337968794772,-0.0024043650623952,0.0154578967900153,0.00988556767358813,-0.00388955588020185,0.000808812520058697,-0.000880146776738934,0.00277243912102592,0.0161858325597119,0.00275186846899425,0.00187976567976673,0.00174417798566725,-0.00690007966201096,0.0022617747044555,-0.0019577985021662,0.000394465760543355,0.00547255848744784,-7.50723605728171e-05,0.00138212915843405,-0.00242045335801446,-0.00193716523014365,-0.00167391951553554,0.00392255235583021,-0.00164069123227203,-0.00129925809522313,-0.000273702795406078,-0.00427661612061377,-0.00188266716289864,-0.00132679021555887,0.000905999055567032,0.000964675515386933,0.00174475739664535,-0.000455610900053935,0.000502030003294518,0.00156629963847201,0.00203874678585778,-0.00181747857478936,0.0014008626169661,0.000159776115910321,0.0125707410378703,0.000606480688481667,0.000899347635562877,0.00247398184000387,3.918633975519e-05,-0.000595784273059724,0.00512644855014927,-0.00870362612203453,-0.0313265995252986,0.0293604297866428,-0.0171681791632279,0.006143657125064,0.0294797457974413,0.0136032054922144,0.0197600349530609,-0.00343946137766122,0.061356659856655,0.0777548265046377,0.462519377166479,-0.231882195140038,-0.0388785274540282,-0.0410853980781894,0.0236354258393028,-0.00456650641861161,-0.00435800107615464,0.0236867660053808
"marcado",-0.0447353587774313,-0.140656817922398,0.00826956306504636,-0.0220705821229734,-0.0058520038936289,0.00350208684018457,0.0148655506124924,-0.00466980281630055,0.0267079395407353,0.0524841355173185,0.00647085773713686,-0.0214180466589238,0.0309869432353817,0.0252702814849098,0.00707086252222061,0.00133042659686335,0.0124437484111428,-0.000551148638984533,0.00685772738075271,-0.00175186017820679,-0.0163515542015577,0.0117054625652399,0.00237703887217566,-0.0161841130156146,0.00818163482846664,-0.0087015046736716,0.00253798292022517,0.0101118075694013,-0.018324081972786,0.00159103797212247,0.0124183581921092,0.00139158487148887,0.00113872946450632,-0.0104390216616982,-0.00737212750518269,0.00712032493647656,-0.0031432846224606,-0.00374919428108107,-0.00694558527632595,-0.0027359184953469,0.000712504552303216,-0.00918565198466389,-0.00508522726977987,0.0123444610469518,0.00217524135425648,0.00304844428752491,0.00406881714023079,0.0090262399742311,-0.0033273924928318,-0.00108635506839811,0.000287285648206317,0.00446173858532544,0.00136366548366464,0.00289667039152353,0.00249319498833903,-0.00211512848651651,0.00328811125818215,0.0104950927807286,-0.00122770258159102,0.00226315480197477,-0.00422273909486167,0.00056144429357079,-0.000225784627011238,-0.00190923183179355,0.00136857087471432,-0.000255019199526181,-0.001027025050645,0.00363862434177258,-0.00554950210705021,0.0108308564583577,0.00354200913274648,-0.00161799108790611,0.000184002227570467,-0.00281159846264985,0.00392749742808325,0.00909744789727801,0.00673389562262182,0.00229576331444837,0.00431723026064107,-0.00304341693195661,-0.00333209220058325,0.0016668142166682,0.167930287018573,0.187255693055814,0.0376108809014386,0.00313145764496502,0.167387365552081,-0.351087249943234,-0.0519189425181117,-0.0381913154432144,-0.0404223690023051,0.0152361400282456,0.01068915287012,0.00677778734329845,-0.00698322045936102,0.0318621671609435,-0.0018637356475303,0.00690307126877707,-0.0305297779567199,0.0148626307801184
"nordeste",-0.0447353587774313,-0.140656817922398,0.00826956306504636,-0.0220705821229734,-0.0058520038936289,0.00350208684018457,0.0148655506124924,-0.00466980281630055,0.0267079395407353,0.0524841355173185,0.00647085773713686,-0.0214180466589238,0.0309869432353817,0.0252702814849098,0.00707086252222061,0.00133042659686335,0.0124437484111428,-0.000551148638984533,0.00685772738075271,-0.00175186017820679,-0.0163515542015577,0.0117054625652399,0.00237703887217566,-0.0161841130156146,0.00818163482846664,-0.0087015046736716,0.00253798292022517,0.0101118075694013,-0.018324081972786,0.00159103797212247,0.0124183581921092,0.00139158487148887,0.00113872946450632,-0.0104390216616982,-0.00737212750518269,0.00712032493647656,-0.0031432846224606,-0.00374919428108107,-0.00694558527632595,-0.0027359184953469,0.000712504552303216,-0.00918565198466389,-0.00508522726977987,0.0123444610469518,0.00217524135425648,0.00304844428752491,0.00406881714023079,0.0090262399742311,-0.0033273924928318,-0.00108635506839811,0.000287285648206317,0.00446173858532544,0.00136366548366464,0.00289667039152353,0.00249319498833903,-0.00211512848651651,0.00328811125818215,0.0104950927807286,-0.00122770258159102,0.00226315480197477,-0.00422273909486167,0.00056144429357079,-0.000225784627011238,-0.00190923183179355,0.00136857087471432,-0.000255019199526181,-0.001027025050645,0.00363862434177258,-0.00554950210705021,0.0108308564583577,0.00354200913274648,-0.00161799108790611,0.000184002227570467,-0.00281159846264985,0.00392749742808325,0.00909744789727801,0.00673389562262182,0.00229576331444837,0.00431723026064107,-0.00304341693195661,-0.00333209220058325,0.0016668142166682,0.167930287018573,0.187255693055814,0.0376108809014386,0.00313145764496502,0.167387365552081,-0.351087249943234,-0.0519189425181117,-0.0381913154432144,-0.0404223690023051,0.0152361400282456,0.01068915287012,0.00677778734329845,-0.00698322045936102,0.0318621671609435,-0.0018637356475303,0.00690307126877707,-0.0305297779567199,0.0148626307801184
