"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"neutra",-0.0115717456692634,0.0074187845903417,-0.00764894636875083,0.00159376001785372,-0.00163902024975107,0.004584628980078,-0.00761953011290092,0.00913287635347883,-0.0179875176670267,0.00750753853961345,-0.00628935895142638,0.00814790111823155,-0.00309531745549341,0.00259264096719074,-0.0186496610301096,0.011641532899752,-0.01397785935146,0.0162012243205809,-0.0292913607773955,0.031160434729006,-0.0267225822928233,0.0200001595462327,-0.00319958201303163,-0.101058196118944,0.0096293130888081,0.034961561617948,-0.0162584514326368,0.0315823368650972,0.00368596561569467,-0.031252876173023,-0.0491667658428276,0.0434950078223405,-0.0234562359814374,-0.0352532516130524,0.0382706907054757,0.0410984365551216,-0.0143282958287471,0.00708321118360234,-0.00882848987107289,0.0163695381459708,-0.0248253062429354,0.00053841493432623,0.000202945384213449,-0.0187036557015055,0.00376836760189862,-0.00643420364692354,0.00487650376309703,-0.0136906414824874,0.00385727258499247,-0.00638470162518377
"provérbio",-0.0115717456692634,0.0074187845903417,-0.00764894636875086,0.00159376001785352,-0.00163902024975138,0.00458462898007828,-0.00761953011290128,0.00913287635347779,-0.0179875176670271,0.00750753853961392,-0.00628935895142546,0.00814790111823219,-0.00309531745549234,0.00259264096719074,-0.0186496610301095,0.0116415328997515,-0.0139778593514609,0.0162012243205796,-0.029291360777397,0.0311604347290049,-0.0267225822928227,0.0200001595462318,-0.00319958201303191,-0.101058196118945,0.00962931308880949,0.0349615616179473,-0.0162584514326364,0.0315823368650982,0.00368596561569434,-0.0312528761730229,-0.0491667658428276,0.0434950078223411,-0.0234562359814372,-0.0352532516130518,0.0382706907054758,0.0410984365551211,-0.0143282958287461,0.00708321118360246,-0.00882848987107175,0.016369538145971,-0.0248253062429366,0.000538414934326307,0.000202945384213321,-0.0187036557015041,0.00376836760189836,-0.00643420364692568,0.00487650376309687,-0.0136906414824876,0.0038572725849923,-0.0063847016251838
"rapidamente",-0.0115717456692634,0.0074187845903417,-0.00764894636875083,0.00159376001785405,-0.00163902024974982,0.00458462898007755,-0.00761953011290148,0.0091328763534789,-0.0179875176670267,0.00750753853961317,-0.00628935895142566,0.00814790111823299,-0.00309531745549314,0.00259264096719013,-0.0186496610301091,0.0116415328997515,-0.0139778593514604,0.0162012243205798,-0.0292913607773964,0.0311604347290056,-0.0267225822928237,0.0200001595462327,-0.00319958201303148,-0.101058196118944,0.00962931308880818,0.0349615616179481,-0.016258451432638,0.0315823368650986,0.00368596561569423,-0.0312528761730222,-0.0491667658428269,0.0434950078223418,-0.0234562359814378,-0.0352532516130518,0.0382706907054754,0.0410984365551209,-0.0143282958287468,0.00708321118360304,-0.00882848987107196,0.0163695381459715,-0.0248253062429356,0.000538414934326169,0.000202945384212326,-0.0187036557015049,0.00376836760189744,-0.00643420364692424,0.00487650376309764,-0.0136906414824875,0.00385727258499238,-0.00638470162518378
"referir",-0.0115717456692634,0.0074187845903417,-0.00764894636875083,0.00159376001785408,-0.00163902024974989,0.00458462898007667,-0.0076195301129027,0.00913287635347743,-0.0179875176670268,0.00750753853961357,-0.00628935895142638,0.00814790111823296,-0.00309531745549348,0.00259264096719038,-0.0186496610301082,0.0116415328997522,-0.0139778593514618,0.0162012243205811,-0.0292913607773955,0.0311604347290052,-0.0267225822928239,0.0200001595462314,-0.00319958201303133,-0.101058196118944,0.00962931308880827,0.0349615616179491,-0.0162584514326385,0.0315823368650988,0.00368596561569391,-0.0312528761730228,-0.049166765842826,0.0434950078223404,-0.0234562359814376,-0.0352532516130512,0.0382706907054758,0.041098436555123,-0.0143282958287476,0.00708321118360277,-0.00882848987107339,0.0163695381459705,-0.0248253062429345,0.000538414934326502,0.000202945384211191,-0.0187036557015053,0.00376836760189935,-0.00643420364692468,0.0048765037630993,-0.0136906414824865,0.00385727258499285,-0.00638470162518374
"satisfatória",-0.0115717456692634,0.0074187845903417,-0.00764894636875085,0.00159376001785382,-0.00163902024974918,0.00458462898007816,-0.00761953011290162,0.00913287635347827,-0.0179875176670264,0.00750753853961429,-0.00628935895142621,0.0081479011182321,-0.00309531745549232,0.00259264096718982,-0.018649661030109,0.0116415328997526,-0.0139778593514611,0.0162012243205808,-0.0292913607773947,0.0311604347290057,-0.026722582292823,0.0200001595462322,-0.00319958201303034,-0.101058196118945,0.00962931308880807,0.0349615616179486,-0.0162584514326361,0.0315823368650972,0.00368596561569479,-0.0312528761730229,-0.0491667658428261,0.0434950078223415,-0.0234562359814381,-0.0352532516130521,0.0382706907054761,0.0410984365551216,-0.0143282958287457,0.0070832111836024,-0.00882848987107311,0.0163695381459706,-0.0248253062429354,0.000538414934326139,0.000202945384212609,-0.0187036557015052,0.00376836760189876,-0.00643420364692526,0.00487650376309556,-0.0136906414824874,0.00385727258499257,-0.00638470162518376
"sensação",-0.0115717456692634,0.0074187845903417,-0.00764894636875084,0.00159376001785395,-0.00163902024974955,0.00458462898007722,-0.00761953011290267,0.00913287635347759,-0.0179875176670261,0.00750753853961494,-0.0062893589514276,0.00814790111823155,-0.00309531745549155,0.00259264096718975,-0.018649661030109,0.0116415328997532,-0.0139778593514606,0.0162012243205806,-0.0292913607773953,0.0311604347290053,-0.0267225822928226,0.0200001595462318,-0.00319958201303121,-0.101058196118945,0.00962931308880843,0.034961561617948,-0.0162584514326362,0.0315823368650965,0.00368596561569426,-0.0312528761730216,-0.0491667658428264,0.0434950078223422,-0.0234562359814379,-0.0352532516130536,0.0382706907054761,0.0410984365551213,-0.014328295828746,0.00708321118360232,-0.00882848987107199,0.0163695381459698,-0.0248253062429359,0.000538414934326544,0.000202945384212522,-0.018703655701506,0.00376836760189787,-0.00643420364692343,0.00487650376309545,-0.0136906414824877,0.00385727258499247,-0.00638470162518377
"sensoriais",-0.0115717456692634,0.0074187845903417,-0.00764894636875085,0.00159376001785384,-0.00163902024974899,0.00458462898007786,-0.00761953011290206,0.00913287635347762,-0.0179875176670266,0.00750753853961572,-0.00628935895142682,0.00814790111823049,-0.00309531745549277,0.00259264096718971,-0.01864966103011,0.011641532899752,-0.0139778593514598,0.01620122432058,-0.029291360777396,0.0311604347290049,-0.0267225822928239,0.0200001595462332,-0.00319958201303165,-0.101058196118944,0.00962931308880791,0.0349615616179478,-0.0162584514326375,0.0315823368650976,0.0036859656156949,-0.0312528761730217,-0.0491667658428273,0.0434950078223422,-0.0234562359814374,-0.0352532516130525,0.0382706907054749,0.0410984365551212,-0.0143282958287462,0.00708321118360287,-0.00882848987107328,0.0163695381459713,-0.0248253062429356,0.000538414934327042,0.000202945384211827,-0.0187036557015038,0.00376836760189914,-0.00643420364692648,0.00487650376309906,-0.0136906414824866,0.00385727258499273,-0.00638470162518375
"sustenta",-0.0115717456692634,0.00741878459034171,-0.00764894636875085,0.00159376001785374,-0.00163902024975002,0.00458462898007817,-0.00761953011290151,0.00913287635347797,-0.0179875176670268,0.00750753853961408,-0.00628935895142647,0.00814790111823152,-0.0030953174554921,0.00259264096718986,-0.0186496610301101,0.0116415328997511,-0.0139778593514605,0.0162012243205805,-0.0292913607773959,0.0311604347290058,-0.0267225822928233,0.0200001595462321,-0.00319958201303137,-0.101058196118944,0.00962931308880849,0.0349615616179486,-0.0162584514326375,0.0315823368650984,0.00368596561569403,-0.0312528761730234,-0.0491667658428262,0.0434950078223408,-0.0234562359814382,-0.035253251613051,0.0382706907054762,0.0410984365551225,-0.0143282958287465,0.00708321118360187,-0.00882848987107267,0.0163695381459712,-0.0248253062429345,0.000538414934325794,0.00020294538421158,-0.0187036557015057,0.00376836760189899,-0.00643420364692374,0.00487650376309705,-0.0136906414824872,0.00385727258499263,-0.00638470162518376
"tende",-0.0115717456692634,0.0074187845903417,-0.00764894636875085,0.00159376001785374,-0.00163902024974977,0.00458462898007838,-0.00761953011290135,0.00913287635347745,-0.0179875176670274,0.00750753853961439,-0.00628935895142572,0.00814790111823191,-0.00309531745549322,0.00259264096719108,-0.0186496610301092,0.0116415328997521,-0.0139778593514602,0.0162012243205805,-0.0292913607773961,0.0311604347290059,-0.0267225822928222,0.0200001595462315,-0.00319958201303017,-0.101058196118945,0.00962931308880843,0.0349615616179484,-0.0162584514326369,0.0315823368650977,0.00368596561569427,-0.0312528761730227,-0.0491667658428256,0.0434950078223423,-0.0234562359814368,-0.0352532516130513,0.0382706907054759,0.041098436555122,-0.0143282958287465,0.00708321118360244,-0.00882848987107189,0.01636953814597,-0.024825306242936,0.000538414934325795,0.000202945384210971,-0.0187036557015051,0.00376836760189864,-0.00643420364692389,0.00487650376309845,-0.0136906414824869,0.00385727258499266,-0.00638470162518376
"diz",-0.0115071163620868,0.00735670898941145,-0.00758292488128516,0.00159641525780977,-0.00162009569569033,0.00454341669001351,-0.00759159193285016,0.00906931311404854,-0.0178738933398477,0.00744769377278128,-0.00626681295474288,0.00808027173652441,-0.00307412579569778,0.00254024929230702,-0.0185138816736232,0.0115277359128974,-0.0138603964633235,0.0160897547292382,-0.0290888265505057,0.0310025876966251,-0.0265529560580409,0.0198495759607932,-0.00307126022461466,-0.100379906428183,0.00955015792422447,0.034671256018319,-0.0161655149425555,0.0313450914966665,0.00365878647378722,-0.0310394874735965,-0.0487933553879192,0.0431772343377639,-0.0233158491537968,-0.0350272370402929,0.0380078409655045,0.0408138794099876,-0.0142167176161538,0.00706505426752305,-0.00874426997112374,0.0161656934118801,-0.0246910416043027,0.000511882634298612,0.000172653548345028,-0.0185677104515428,0.00376416522605316,-0.00641947753308708,0.00483321093960348,-0.0135684777023724,0.00381020663031054,-0.00636750961387589
"seleção",-0.00600826074906679,0.0030368287234938,-0.00101252075302482,0.00326986619347023,0.00198429616576995,0.00168302009799187,-0.00237667733059926,0.00275483665526904,-0.00236008305881402,0.00185408245113614,0.00832353288845641,-0.0034495191230253,0.000548107877434756,-0.000750813240468707,-0.0010018458860496,0.0034026258392407,-0.0060927761571527,0.00132071669253269,-0.00559579105761726,0.00706315516937919,0.00507104992725186,-0.00148610358475766,-0.00842061791765892,-0.00624203911764168,-0.00519750474462614,0.00741726212603236,-0.00642334668578394,0.0121807961721083,0.00471123254844936,-0.00163997867243914,-0.00444431746360145,-0.00639842895760405,0.0208616180175067,0.0060222550217779,-0.00900441810686183,0.00304964299266021,0.0185446322234072,0.0173178656089668,-0.0124881095553649,-0.0136797976439648,0.0497669863794406,0.0036733389526913,-0.0262062248867398,-0.0153888612162711,0.0491771798113474,0.047230013669171,0.0362376463302704,0.0483106289329982,0.11395611083547,-0.0123126327437686
"aliás",-0.0150576016741597,0.00468307913550027,0.00559564751359587,0.0128331985385228,-0.0073443371610985,2.00614873775151e-05,-0.00441695512224695,0.00940440098416752,-0.0067539753693765,0.00657437565426053,0.0114657156482329,0.000923225796572974,-0.00305562338184399,-0.000736261981625935,-0.00833717538228607,8.59108328924163e-05,-0.0162534378520411,0.00430946137261176,-0.00250304659327594,0.00872894471239081,0.00875896230101515,-0.0050581296498823,-0.0187379717814959,-0.00146836110904433,-0.0225726900987329,0.0153923437551643,0.0166979179741871,0.0189992585855225,0.00113489039403127,0.0227992199029806,0.00412381846440897,-0.00564988036024604,0.0154976738025919,0.0294264430035196,0.0294309955259072,0.0304319103710749,0.0282072020241435,0.0191098146445993,-0.0436076821937339,-0.0408396558588457,0.00753342016218654,0.0141135329071005,0.0126748450743098,-0.0199475864640485,-0.0827827263125268,0.0757616694265061,0.0532405338326132,0.0719011572838731,-0.0887268417988437,0.0116125658789712
"lixo",-0.0150576016741597,0.00468307913550026,0.00559564751359587,0.0128331985385228,-0.00734433716109807,2.00614873775726e-05,-0.00441695512224701,0.00940440098416707,-0.00675397536937693,0.00657437565425986,0.0114657156482324,0.000923225796573517,-0.00305562338184294,-0.000736261981626014,-0.0083371753822859,8.59108328933755e-05,-0.01625343785204,0.00430946137261248,-0.00250304659327557,0.00872894471239014,0.00875896230101363,-0.00505812964988224,-0.0187379717814969,-0.00146836110904398,-0.0225726900987329,0.0153923437551647,0.0166979179741871,0.0189992585855225,0.00113489039403126,0.0227992199029805,0.00412381846440835,-0.00564988036024745,0.0154976738025939,0.0294264430035187,0.0294309955259079,0.0304319103710754,0.0282072020241462,0.0191098146445991,-0.0436076821937359,-0.0408396558588456,0.00753342016218666,0.0141135329071016,0.0126748450743114,-0.0199475864640484,-0.0827827263125275,0.0757616694265056,0.0532405338326131,0.0719011572838731,-0.0887268417988437,0.0116125658789712
"reciclagem",-0.0150576016741597,0.00468307913550026,0.00559564751359587,0.0128331985385228,-0.00734433716109683,2.00614873784885e-05,-0.0044169551222461,0.00940440098417056,-0.00675397536937517,0.00657437565425906,0.0114657156482302,0.000923225796572848,-0.00305562338184244,-0.000736261981626278,-0.00833717538228633,8.59108328933894e-05,-0.0162534378520391,0.00430946137261192,-0.00250304659327734,0.00872894471239141,0.00875896230101612,-0.00505812964988449,-0.0187379717814962,-0.00146836110904442,-0.0225726900987335,0.0153923437551656,0.0166979179741873,0.0189992585855219,0.00113489039403171,0.0227992199029794,0.00412381846441011,-0.00564988036024658,0.0154976738025924,0.0294264430035181,0.0294309955259077,0.030431910371075,0.0282072020241447,0.0191098146445963,-0.0436076821937327,-0.0408396558588468,0.00753342016218398,0.0141135329070999,0.0126748450743102,-0.0199475864640455,-0.0827827263125223,0.0757616694265017,0.0532405338326101,0.0719011572838727,-0.0887268417988437,0.0116125658789712
"rua",-0.0150576016741597,0.00468307913550026,0.00559564751359587,0.0128331985385228,-0.00734433716109766,2.00614873778363e-05,-0.00441695512224654,0.00940440098416951,-0.00675397536937556,0.00657437565425997,0.0114657156482311,0.000923225796572587,-0.00305562338184327,-0.000736261981627268,-0.00833717538228724,8.59108328904057e-05,-0.016253437852041,0.00430946137261365,-0.00250304659327522,0.0087289447123908,0.00875896230101617,-0.00505812964988228,-0.0187379717814963,-0.00146836110904508,-0.0225726900987337,0.0153923437551636,0.0166979179741882,0.0189992585855209,0.00113489039403028,0.02279921990298,0.00412381846440782,-0.00564988036024561,0.0154976738025929,0.0294264430035192,0.0294309955259055,0.0304319103710749,0.0282072020241416,0.0191098146446001,-0.0436076821937345,-0.0408396558588459,0.00753342016218684,0.0141135329071001,0.0126748450743107,-0.0199475864640492,-0.0827827263125253,0.0757616694265086,0.0532405338326142,0.0719011572838732,-0.0887268417988437,0.0116125658789712
"solução",-0.0150576016741597,0.00468307913550026,0.00559564751359587,0.0128331985385228,-0.00734433716109837,2.00614873774338e-05,-0.00441695512224702,0.00940440098416745,-0.00675397536937656,0.00657437565426013,0.0114657156482323,0.00092322579657299,-0.0030556233818436,-0.000736261981625695,-0.00833717538228631,8.59108328921543e-05,-0.0162534378520415,0.00430946137261149,-0.00250304659327593,0.00872894471239113,0.00875896230101548,-0.0050581296498829,-0.0187379717814966,-0.00146836110904477,-0.0225726900987333,0.0153923437551634,0.0166979179741871,0.0189992585855219,0.00113489039403148,0.0227992199029796,0.00412381846440882,-0.00564988036024629,0.0154976738025929,0.0294264430035198,0.0294309955259065,0.0304319103710757,0.0282072020241426,0.0191098146445977,-0.0436076821937329,-0.0408396558588463,0.00753342016218558,0.0141135329071012,0.0126748450743107,-0.019947586464048,-0.0827827263125258,0.0757616694265055,0.0532405338326127,0.071901157283873,-0.0887268417988437,0.0116125658789712
"brasileiras",-0.00915248208385963,0.00377407855748498,0.00233913730414525,-0.00106611412085145,-0.00189066583021926,0.00470194551156318,-0.00865717399372024,0.00218077468799046,-0.00175953700487007,-0.000370941610650885,0.00143026973934783,-0.00476156242023904,0.00531366552917192,0.00145744386807815,-0.00688694296052264,0.00263831749949163,-0.0118809206021456,-0.00566964740050446,-0.00400998298166574,0.00682312399786924,0.01521934326986,0.00661954720908223,0.00401759182978773,-0.000896376845530186,0.00319396736311236,0.00188678960193955,-0.0155705586593107,-0.00258666863646543,-0.0124846509269638,-0.011770247768384,-0.00909374085528067,-0.00480674635834708,0.00204470809838861,-0.013300434926426,-0.00331561009481608,-0.00811564949129003,0.0215069439311261,0.0040515458838766,0.0125505757811151,0.00751350677852016,0.011016586399095,-0.0138288376542679,-0.0155204719411464,0.0114361602684982,0.0195924502279378,0.00495612173353262,0.00433580409287794,-0.00255041070853592,-0.00628592047989267,0.215637017381024
"chegada",-0.00915248208385963,0.00377407855748498,0.00233913730414525,-0.00106611412085144,-0.00189066583021916,0.00470194551156328,-0.0086571739937201,0.00218077468799188,-0.0017595370048689,-0.000370941610648942,0.00143026973934907,-0.00476156242023973,0.00531366552917039,0.00145744386808098,-0.00688694296052212,0.00263831749949188,-0.011880920602147,-0.00566964740050682,-0.00400998298166562,0.00682312399787096,0.0152193432698604,0.00661954720908197,0.00401759182978936,-0.000896376845529513,0.00319396736311258,0.00188678960194119,-0.0155705586593116,-0.0025866686364647,-0.0124846509269633,-0.0117702477683827,-0.00909374085527949,-0.00480674635834642,0.00204470809838857,-0.0133004349264275,-0.00331561009481611,-0.00811564949129014,0.02150694393113,0.00405154588387675,0.0125505757811114,0.00751350677852305,0.0110165863990973,-0.0138288376542683,-0.0155204719411458,0.0114361602684975,0.0195924502279393,0.0049561217335349,0.00433580409287851,-0.00255041070853585,-0.00628592047989267,0.215637017381024
"dinossauros",-0.00915248208385963,0.00377407855748498,0.00233913730414525,-0.00106611412085145,-0.00189066583021938,0.00470194551156309,-0.00865717399372038,0.00218077468798949,-0.00175953700487087,-0.000370941610653105,0.00143026973934624,-0.0047615624202387,0.00531366552917372,0.00145744386807834,-0.00688694296052306,0.00263831749949084,-0.0118809206021459,-0.00566964740050371,-0.00400998298166462,0.00682312399787042,0.0152193432698605,0.00661954720908181,0.00401759182978899,-0.000896376845530617,0.00319396736311098,0.00188678960193871,-0.0155705586593103,-0.00258666863646505,-0.0124846509269633,-0.0117702477683847,-0.00909374085528111,-0.00480674635834823,0.00204470809838999,-0.0133004349264267,-0.00331561009481625,-0.00811564949128885,0.0215069439311288,0.00405154588387655,0.0125505757811135,0.00751350677852094,0.0110165863990955,-0.0138288376542681,-0.0155204719411463,0.0114361602684983,0.0195924502279409,0.00495612173353422,0.00433580409287807,-0.0025504107085359,-0.00628592047989267,0.215637017381024
"habitado",-0.00915248208385963,0.00377407855748498,0.00233913730414525,-0.00106611412085145,-0.00189066583021936,0.00470194551156312,-0.00865717399372034,0.00218077468798963,-0.00175953700487068,-0.000370941610652495,0.00143026973934627,-0.00476156242023935,0.00531366552917227,0.00145744386808036,-0.0068869429605224,0.00263831749949213,-0.0118809206021454,-0.00566964740050498,-0.00400998298166655,0.00682312399786899,0.0152193432698603,0.00661954720908131,0.00401759182979006,-0.000896376845530665,0.00319396736311172,0.00188678960193909,-0.0155705586593111,-0.00258666863646668,-0.0124846509269636,-0.0117702477683846,-0.0090937408552811,-0.00480674635834617,0.00204470809839021,-0.0133004349264242,-0.00331561009481615,-0.00811564949128834,0.0215069439311272,0.00405154588387553,0.012550575781115,0.00751350677852066,0.0110165863990952,-0.013828837654268,-0.0155204719411462,0.0114361602684983,0.0195924502279389,0.00495612173353322,0.00433580409287793,-0.0025504107085359,-0.00628592047989267,0.215637017381024
"índio",-0.00915248208385963,0.00377407855748498,0.00233913730414525,-0.00106611412085145,-0.00189066583021934,0.00470194551156313,-0.00865717399372032,0.00218077468799006,-0.00175953700487044,-0.000370941610651801,0.00143026973934721,-0.00476156242023873,0.00531366552917311,0.00145744386807893,-0.00688694296052258,0.00263831749949196,-0.0118809206021454,-0.00566964740050466,-0.00400998298166633,0.00682312399786979,0.0152193432698614,0.00661954720908141,0.00401759182978903,-0.000896376845530957,0.00319396736311181,0.00188678960193841,-0.0155705586593097,-0.00258666863646552,-0.0124846509269637,-0.0117702477683843,-0.00909374085528196,-0.00480674635834805,0.00204470809839065,-0.0133004349264267,-0.0033156100948164,-0.008115649491289,0.0215069439311269,0.00405154588387548,0.0125505757811135,0.0075135067785198,0.011016586399095,-0.0138288376542674,-0.0155204719411452,0.0114361602684984,0.0195924502279402,0.0049561217335337,0.00433580409287798,-0.0025504107085359,-0.00628592047989267,0.215637017381024
"interessantes",-0.00915248208385963,0.00377407855748498,0.00233913730414525,-0.00106611412085145,-0.00189066583021935,0.00470194551156313,-0.00865717399372032,0.00218077468799009,-0.00175953700487039,-0.000370941610651606,0.00143026973934738,-0.0047615624202389,0.00531366552917203,0.0014574438680771,-0.00688694296052281,0.00263831749949153,-0.0118809206021453,-0.00566964740050399,-0.00400998298166549,0.00682312399786965,0.015219343269861,0.00661954720908252,0.00401759182978768,-0.000896376845530624,0.00319396736311097,0.00188678960193852,-0.0155705586593109,-0.00258666863646483,-0.0124846509269634,-0.0117702477683837,-0.00909374085528081,-0.00480674635834742,0.00204470809838946,-0.0133004349264269,-0.00331561009481627,-0.00811564949129004,0.0215069439311271,0.00405154588387838,0.0125505757811138,0.00751350677851949,0.011016586399095,-0.0138288376542649,-0.0155204719411446,0.0114361602684981,0.0195924502279362,0.00495612173353221,0.00433580409287786,-0.00255041070853592,-0.00628592047989267,0.215637017381024
"mesmos",-0.00915248208385963,0.00377407855748498,0.00233913730414525,-0.00106611412085145,-0.00189066583021935,0.00470194551156313,-0.00865717399372033,0.00218077468798998,-0.00175953700487049,-0.00037094161065194,0.0014302697393471,-0.00476156242023898,0.00531366552917231,0.00145744386807826,-0.00688694296052266,0.00263831749949171,-0.0118809206021455,-0.00566964740050473,-0.00400998298166649,0.00682312399786884,0.0152193432698605,0.00661954720908228,0.00401759182978897,-0.000896376845530624,0.00319396736311035,0.00188678960193901,-0.0155705586593117,-0.00258666863646598,-0.0124846509269634,-0.0117702477683833,-0.00909374085528148,-0.00480674635834651,0.0020447080983899,-0.0133004349264251,-0.00331561009481644,-0.00811564949128869,0.021506943931127,0.00405154588387695,0.0125505757811144,0.00751350677851969,0.0110165863990949,-0.0138288376542663,-0.0155204719411465,0.0114361602684984,0.0195924502279398,0.0049561217335335,0.00433580409287794,-0.0025504107085359,-0.00628592047989267,0.215637017381024
"nascer",-0.00915248208385963,0.00377407855748498,0.00233913730414525,-0.00106611412085145,-0.00189066583021935,0.00470194551156313,-0.00865717399372032,0.00218077468799,-0.00175953700487045,-0.000370941610651801,0.00143026973934727,-0.00476156242023854,0.00531366552917408,0.00145744386807901,-0.00688694296052278,0.0026383174994913,-0.0118809206021461,-0.00566964740050577,-0.00400998298166657,0.00682312399786976,0.0152193432698615,0.00661954720908185,0.0040175918297884,-0.000896376845530554,0.00319396736311027,0.00188678960194008,-0.0155705586593107,-0.00258666863646729,-0.012484650926965,-0.0117702477683852,-0.00909374085528174,-0.00480674635834712,0.00204470809838956,-0.0133004349264246,-0.00331561009481728,-0.00811564949128753,0.0215069439311279,0.00405154588387617,0.0125505757811147,0.00751350677852073,0.0110165863990952,-0.0138288376542669,-0.0155204719411462,0.0114361602684982,0.0195924502279392,0.00495612173353334,0.00433580409287793,-0.0025504107085359,-0.00628592047989267,0.215637017381024
