"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"pedaço",-0.0295377744300034,-0.035451951392318,-0.0415591235423938,-0.00122679555313905,0.0121671345796991,0.0199263576615507,0.00191003477371878,-0.0379335671736979,0.0157386719402469,-0.0386847280389067
"brasileiros",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"cedo",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"chances",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"cura",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"dificuldade",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"for",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"fundamental",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"imaginou",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"maiores",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"nenhuma",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"orelhinha",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"ouvir",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"palavra",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"quanto",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"teste",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"vinte",-0.0181206986887606,0.00755299463632284,0.00361435490039953,0.0151842175726791,0.00529564350956046,0.00572366451016065,-0.00274643092516078,0.0135383715082721,0.00718462660250475,0.0182351565759577
"somos",-0.0228688766514735,-0.00171365083623004,0.00215524001041019,0.0109122349398655,0.00182449126593381,-0.000426318735333879,-0.0298058107449717,0.00971938326118323,-0.0237464941623578,0.0335570093771513
"confirmada",-0.0296337215120432,-0.0355238937234067,-0.0416419215864992,-0.00121985565799374,0.0122570301320007,0.0200003579729014,0.00188474417233949,-0.0380510007497976,0.0157687579435662,-0.0387631216115423
"contemporâneos",-0.0296337215120432,-0.0355238937234067,-0.0416419215864992,-0.00121985565799374,0.0122570301320007,0.0200003579729014,0.00188474417233949,-0.0380510007497976,0.0157687579435662,-0.0387631216115423
"elefantes",-0.0296337215120432,-0.0355238937234067,-0.0416419215864992,-0.00121985565799374,0.0122570301320007,0.0200003579729014,0.00188474417233949,-0.0380510007497976,0.0157687579435662,-0.0387631216115423
"enormes",-0.0296337215120432,-0.0355238937234067,-0.0416419215864992,-0.00121985565799374,0.0122570301320007,0.0200003579729014,0.00188474417233949,-0.0380510007497976,0.0157687579435662,-0.0387631216115423
"luzia",-0.0296337215120432,-0.0355238937234067,-0.0416419215864992,-0.00121985565799374,0.0122570301320007,0.0200003579729014,0.00188474417233949,-0.0380510007497976,0.0157687579435662,-0.0387631216115423
"preguiças",-0.0296337215120432,-0.0355238937234067,-0.0416419215864992,-0.00121985565799374,0.0122570301320007,0.0200003579729014,0.00188474417233949,-0.0380510007497976,0.0157687579435662,-0.0387631216115423
"sul-americanos",-0.0296337215120432,-0.0355238937234067,-0.0416419215864992,-0.00121985565799374,0.0122570301320007,0.0200003579729014,0.00188474417233949,-0.0380510007497976,0.0157687579435662,-0.0387631216115423
"suspeita",-0.0296337215120432,-0.0355238937234067,-0.0416419215864992,-0.00121985565799374,0.0122570301320007,0.0200003579729014,0.00188474417233949,-0.0380510007497976,0.0157687579435662,-0.0387631216115423
"terrícolas",-0.0296337215120432,-0.0355238937234067,-0.0416419215864992,-0.00121985565799374,0.0122570301320007,0.0200003579729014,0.00188474417233949,-0.0380510007497976,0.0157687579435662,-0.0387631216115423
"invenção",-0.0229967466162347,-0.0018673112081593,0.00217980196148572,0.010901101386064,0.0018401550297148,-0.000376868249502587,-0.0299227293423571,0.00974155887312176,-0.023775660885758,0.0336911868205487
"matemática",-0.0229967466162347,-0.0018673112081593,0.00217980196148572,0.010901101386064,0.0018401550297148,-0.000376868249502587,-0.0299227293423571,0.00974155887312176,-0.023775660885758,0.0336911868205487
"modernas",-0.0229967466162347,-0.0018673112081593,0.00217980196148572,0.010901101386064,0.0018401550297148,-0.000376868249502587,-0.0299227293423571,0.00974155887312176,-0.023775660885758,0.0336911868205487
"zero",-0.0229967466162347,-0.0018673112081593,0.00217980196148572,0.010901101386064,0.0018401550297148,-0.000376868249502587,-0.0299227293423571,0.00974155887312176,-0.023775660885758,0.0336911868205487
"custo",-0.0259817409337641,0.0110767900459186,-0.00895198056275138,0.0148697018587864,-0.00630183037451892,-0.0124650211150207,-0.0377585891202446,0.0184365595223233,-0.0613011417596284,0.0461461134656301
"exposição",-0.0230432141523709,0.0166101587268151,-0.00348682150595014,-0.00162520561751135,0.00760372973903697,0.00959447095656638,-0.0197640696682321,0.0258434490348653,-0.00387420174343011,0.00457253945398731
"seres",-0.0209686454246502,0.0107148382240654,0.00391071806627061,0.0055423821528369,-0.00336433167800982,0.0101610686413342,-0.0104946582588309,0.00599725483260264,-0.00650173208279951,0.000828915639946432
"noite",-0.0145750123072063,0.000716720252408177,-0.00217859911344294,0.010333805700111,0.00445804361676077,-0.00878044196764122,-0.00869945384017142,-0.00913099090679821,-0.00524765483251691,0.00596934704078504
"pai",-0.0269809723119278,-0.003211565300681,-0.0104022391102396,0.00309714121377447,0.00522077170948564,-0.0293774910336073,-0.00964304327863836,-0.0190544629802518,-0.0269962707882962,-0.0103885793529035
"tornar",-0.0351179241980245,0.0274993578997414,-0.0125157410323856,0.0115441866507691,0.0154808464513587,-0.0111349213291546,-0.00791895205734723,0.02556457130285,-0.0128909355078689,0.0139984807422746
"aos",-0.0454608363030925,0.0505385658482955,0.0364844578501932,-0.0397978090142721,0.0686659564616211,0.0326691821129046,0.0134293497629162,-0.126145888350992,0.037134962389265,-0.003779655381724
"morrer",-0.0273731016338638,0.0145731126478454,-0.00453960336333844,0.00985327306547405,0.00670486844979162,-0.00582241746067432,0.00371010074433885,-0.00613326267128047,-0.0124556254875575,-0.00866622244194436
"tarde",-0.0273731016338638,0.0145731126478454,-0.00453960336333844,0.00985327306547405,0.00670486844979162,-0.00582241746067432,0.00371010074433885,-0.00613326267128047,-0.0124556254875575,-0.00866622244194436
"escrever",-0.0204805664100206,-0.0102438404440517,-0.00209841027850317,0.0045524511197023,-0.0026214934052284,-0.0224468613766883,-0.0173631296116004,-0.00786118515597244,-0.0179219253310347,-0.00257475964003319
"material",-0.0182824792996051,0.00843610684971624,0.00666505545529749,0.0129311168866082,-0.00727237123187358,0.00223788556558545,-0.00736633146588219,0.0145594415622754,-0.0015799578108635,0.00493569364874577
"bastante",-0.0185821857444746,0.0141442101423529,0.00726378332261177,-0.0104625902863283,-0.0131894374729938,0.0157278657202727,-0.0209418046633066,-0.0121929517634028,0.00656051680634142,-0.00135905718650444
"ambiente",-0.0193982468944555,0.00737366597098118,0.003439718391794,0.0143209843920785,-0.0037403346189822,0.00196778998559023,-0.00638083291413088,0.0109311561851299,-0.00831252583511909,0.00752619887484717
"saber",-0.023971477482461,-0.010383287531694,-0.00493178290886788,0.00898036436530753,0.0044148283443768,-0.0329232508287916,-0.0183975168253144,-0.0222162272939548,-0.0180971164232119,-0.000653184291668138
"dá",-0.0289289088563285,0.0090705451463096,0.00172767273818277,0.0236268977737798,-0.0108503166354214,-0.015029814691358,-0.0339703184044021,0.0187406781226388,-0.0507768021843652,0.0437651008156622
"solo",-0.0189215883285064,0.011200737851434,0.00163102595026786,0.00722122168093911,-0.0116763793519099,0.0105164066820847,-0.0194371851942375,-0.000328234572138606,0.00724516701268783,-0.00310023500005911
"qualquer",-0.0360303005169253,0.0435081959240936,0.0393151259918717,-0.0445784850613998,-0.0321189884807135,0.0259147181877869,-0.0299899299541077,-0.073525945124884,0.0588264586317029,-0.0120633618209614
"vezes",-0.0360303005169253,0.0435081959240936,0.0393151259918717,-0.0445784850613998,-0.0321189884807135,0.0259147181877869,-0.0299899299541077,-0.073525945124884,0.0588264586317029,-0.0120633618209614
"rainha",-0.0301625204808374,0.019333232730216,-0.00373070558627291,-0.00664619719413629,0.0980103445337653,0.0180997229887969,0.0309725058577146,-0.0708779427575729,-0.0147488551302597,0.00941253278395038
"jumenta",-0.0401021366680446,0.000860020369704371,0.00443812014258557,0.0233968984229782,0.0233266377834769,0.00429457596716342,0.0117445405074591,-0.0111529303166855,-0.0785512140063942,-0.0182855944407717
"mesmo",-0.0351324783234142,-0.0263086597890075,-0.0430061457543016,8.46993626123902e-05,0.00970427286146015,0.021302783030986,-0.00395596949912793,-0.027261028829117,0.000743488094864676,-0.0291451155052059
"certas",-0.0264363878544073,0.0204023197747817,0.000575801598874198,-0.000130289308508309,0.0896756780055813,0.0197558324359842,0.0264313920659457,-0.0603594980955553,-0.0171967627056123,0.00940674124893598
"esses",-0.0240787865644221,0.0103766389182517,0.0108362569717418,0.00831698256621588,-0.003670008387012,0.00427733355142022,-0.0145656432519341,0.0495648651617388,0.00895378636936556,-0.0132429647705995
"darwin",-0.0147332227253389,0.00448545171943575,0.000528982024200985,0.00812008912810725,0.000868216070040662,0.00324343670548359,-0.00886278315611271,0.00733403957496309,-0.00768141479196345,0.00695254015454877
"estão",-0.0487957618120692,0.0433975714173282,0.0428420150636013,-0.0327302359801868,-0.0177681373700271,0.0328888101176406,-0.097611400032522,-0.0660251437037905,0.0738568675290871,0.0273792385346776
"alunos",-0.0349572620722201,0.0089084511403831,0.00859069324168967,0.0299345494666672,-0.00374048477507611,0.00653104853444536,-0.00797440973733363,0.0383391954316517,-0.00257588361600705,-0.00126743535188379
"metros",-0.0361959401131523,0.0403047805119772,0.0334215007555354,-0.0267332314982525,-0.0304351052366747,0.0206560999750451,-0.0284134111074669,-0.0611725648448686,0.0589871559446683,-0.0136813648974779
"outro",-0.0412644727885706,0.0373584184246025,0.0356092313911907,-0.0280033575627309,-0.026085686943093,0.00906826047624716,-0.0156757503076339,-0.0538082789043849,0.0514518026284081,-0.0172812791814949
"dar",-0.0224496407989222,-0.00676522065564046,-0.00719117976951099,0.00213474636197841,-0.00176024648013503,-0.0227044918322125,-0.0116519384791296,-0.00475959150003245,-0.0181187318498976,-0.00576294429830404
"antigos",-0.0287059612610947,-0.0138989536506187,-0.0074146921781439,0.0143075800511474,0.00458503230476089,-0.0136051316832885,-0.0103692638055687,-0.0129177997491222,0.0219588131902226,-0.0145101884109095
"tão",-0.0369934854575309,-0.0065268139695411,0.0094905611348205,0.0286932954437695,0.0220268264752433,-4.11597264578358e-05,0.00295495415246572,-0.0143831502760419,-0.0693539101727567,-0.00909992245917693
"animados",-0.0453975600464046,0.00939324561756655,0.0122520903127001,0.0162988199431523,0.103310852367351,0.0263121682330209,0.0386814604062302,-0.0677069491632535,-0.0785913962648883,-0.00833954427066912
"país",-0.0244692165146383,-0.00825435630353577,0.00832507381133569,-0.00951272586624496,-0.00899955423626238,-0.020502107242474,-0.00285995549218835,-0.0116425551248371,-0.0250636910438704,-0.0165691428462174
"conhecidas",-0.0200127974745034,0.00665350836145257,-0.00876250760988693,-0.000599238427659618,0.00825878120177138,0.00112652468468571,0.000611206743520706,0.00133265545926048,-0.00520541043463924,0.00371751273715537
"evolução",-0.0147933943374829,0.00452811511546608,0.000463586636568093,0.00812707744017252,0.00085141184358108,0.00324935402254447,-0.00889157540921009,0.00735625836963989,-0.00764983462689936,0.00692581780433239
"cruzou",-0.0306327830908995,-0.0101282721044857,-0.0047021043945471,0.00782437232223446,0.0117986262860772,-0.0224434781484744,-0.0271078876550388,-0.00633922894959266,-0.0516300154249888,-0.0148961007277444
"ela",-0.0280634207350306,0.00289713618555247,-0.00639295400723471,0.00488609942653013,0.0213189876105682,0.000562528951055483,-0.0147299944765087,-0.000687385678440263,-0.0379888483668417,-0.00549892782562995
"formação",-0.0230091952837381,0.0105398515146002,0.00396898432982566,0.00243275481266707,-0.00065204601837123,0.000680011873891692,-0.00343383064223093,0.0153407773101534,-0.00560992351910715,-0.00469743264441949
"crianças",-0.0352816530267139,0.0124400309851004,0.00590214764169145,0.0253439810694009,0.000408952787983491,0.012508741729617,-0.00758078784435049,0.0339736501654846,-0.00210440290483091,-0.00529636213448014
"fonte",-0.0241958297625114,0.0147299126739967,0.0028638221828515,0.00103947545497984,0.00929941201480119,0.0119896906058349,-0.0437315780108991,0.0415389186218213,0.0345914614840478,-0.021382703102225
"aumento",-0.0490726727234221,0.0410445729251616,0.0849214675633526,-0.108284414471204,-0.0606901731812903,0.0332026678225658,0.0373258489504328,-0.0338023851034008,0.0168774872413085,-0.0315204977906537
"média",-0.0490726727234221,0.0410445729251616,0.0849214675633526,-0.108284414471204,-0.0606901731812903,0.0332026678225658,0.0373258489504328,-0.0338023851034008,0.0168774872413085,-0.0315204977906537
"novo",-0.0254572366515899,-0.00157098148390918,0.0020540360301452,0.01828260444839,-0.00590026479061858,-0.0160164424861652,-0.0268236815163895,0.0103748059933949,-0.0568804203364333,0.0395799321459366
"suas",-0.0194662078359285,0.0074951025005954,0.00785710208744578,0.00235103052898598,0.000847121664295746,0.00551581899032418,-0.0169134892640799,0.0453374480852147,0.00919671907347088,-0.0133831499496253
"só",-0.0353969485292602,0.0120708233069046,0.00812328738727433,0.0106321823398247,0.00802915597987924,0.0101034089473705,-0.0891949937945225,-0.0167171366099546,0.0183747568183517,0.0450754211792164
"nada",-0.0314838190667753,0.00219793820909985,0.00618964347910316,0.0194240111770734,-0.00410476753827442,-0.000380985491822006,-0.029282320303338,0.0157203151211119,-0.0258554043670467,0.0342131164857657
"única",-0.0314838190667753,0.00219793820909985,0.00618964347910316,0.0194240111770734,-0.00410476753827442,-0.000380985491822006,-0.029282320303338,0.0157203151211119,-0.0258554043670467,0.0342131164857657
"bosque",-0.0349371429674881,-0.0139222996728195,0.0153307399671935,0.0253248041375544,0.0153375657908372,0.00743178462812134,0.0127863008955387,-0.00520144963788789,-0.0754828098219723,-0.0136097073081242
"fontes",-0.0214260343393992,0.00717050977539086,0.00809132885049265,-0.00699934950593608,-0.00789189864885715,0.00372750800280243,0.00689684866331297,0.0074777830431513,-0.017032682757917,-0.00695781455838018
"problema",-0.0274013211661207,0.0101944721338,0.0074616592119799,0.0231270051999276,-0.00103635826201158,0.00500801045012136,-0.00579693554425659,0.0190510126407101,0.0010659520909881,0.0209685758175041
"ano",-0.0464071571231808,0.0403989484938647,0.0142835086423438,-0.0586979278511601,-0.0433635119414803,-0.115467224885847,-0.0258781212583807,-0.0908061661395351,0.0399701873615518,-0.0280246035402868
"produção",-0.025288760294535,0.00867522265745469,0.013415560118041,-0.00229333388995151,-0.00726720556651964,0.00135965234738966,0.00948649811075205,0.000435023144706262,-0.0110109187450882,-0.015025515261938
"seja",-0.0258718717450448,0.00950417582541914,-0.00135130563736639,0.00857193138687402,-0.0061296697346229,-0.00361863792793235,-0.000244102969593767,0.0124229269370824,-0.00415576373919449,-0.00449427708509285
"grandes",-0.034693184658249,0.0217427447883068,0.0142548557027405,-0.00712795409341883,-0.00851722849181262,0.0302449665922669,-0.0946326997301575,-0.0201289278227977,0.0308971028456815,0.0371252706138766
"refrigerante",-0.0405465251729924,0.0220295345743479,0.0288318267462361,0.110237165265864,-0.0556800681958082,-0.004819181305446,0.0634287003497551,-0.0124769894621115,0.0243956537255417,0.0210768325503747
"cientistas",-0.0319082004666227,0.0316466214701742,-0.0280906973806762,-0.0294143624754928,0.0500046690630832,-0.0251425910366182,0.0432609132654449,0.0653771746830066,0.0535128446780223,0.0443861443284879
"podem",-0.0388689509009516,0.0140401420939161,-0.0357679429282792,-0.0235496083178504,0.0452633563753509,-0.0309400397345695,0.0439308541290989,0.0519605716553076,0.0719149489793636,0.0206629554139178
"mil",-0.0436292492470696,-0.0134399297040275,-0.0331617436582207,-0.00484325581560587,0.0946930649878447,0.0339114760143313,0.0298809246751939,-0.0932626170676984,-0.000794278520955862,-0.0253817215130217
"americanos",-0.032786957004711,0.0155577469777994,0.00905398756233155,0.00987237058449847,-0.00895930185381132,0.0177112512541949,-0.0175948585696271,0.0165738345691906,0.010426790903511,-0.00738508153757823
"dia",-0.0389270148253358,0.0190686626102453,0.0232751399780358,0.108163333522107,-0.0445580693869785,-0.0133007407571932,0.0603021420849667,-0.0293597099926577,0.0248414169819209,0.0220377291963037
"amazônia",-0.0296586224453382,-0.00936204204217761,-0.00560337101438413,0.00928847530771531,0.000631641865933594,0.00235738639344619,-0.0360720402979863,0.023042683024966,0.0542061998299697,-0.0423564562170374
"sofre",-0.0295238006828337,0.0110073361334966,0.0037314569587192,0.0134153962347334,-0.00531723691819802,-0.00597641320991126,0.00215843859198068,0.0054389651300463,0.00202154095442841,-0.0123077390930622
"trás",-0.037572764202526,0.00988768718513831,0.00573374547505687,0.0250587442304936,-0.00347652513990289,0.00142173701697284,-0.00382972682270414,0.0340931339215971,0.00373164955557363,-0.0123713713724513
"população",-0.0199425873245233,0.0135296478530006,0.00108532847320572,0.00106859747989425,0.0104306908478804,0.00750706260100327,-0.0156010529453636,0.0205488393920292,0.006686209969688,0.000938779754959295
"importantes",-0.0258385009689787,0.00950810243864303,-0.00134285367331953,0.00854797137813554,-0.00609443709945348,-0.00358051203463505,-0.000259916913067628,0.0124319083871526,-0.00417479698297057,-0.00445194586168778
"galáxia",-0.0217133073882172,0.00918176422690341,0.00739615537186819,-0.00228077463010543,0.00599245984848325,0.00533009647469291,-0.0144669833729756,0.0508292404648159,0.0227861831998344,-0.0155038413704115
"informações",-0.0174286490262563,0.0108793548648954,0.00816512643198902,0.000532159064402803,0.000895427313058382,0.00626950652628466,-0.014325619502343,0.0473704195339394,0.0176907816049309,-0.0182956626029065
"tipos",-0.0244608779661741,0.01639500454473,0.00834411030519054,-0.00462141016859072,0.0104051858563867,0.00969881461066355,-0.0234275048111439,0.0578947299272695,0.0232804914751909,-0.0190881798206808
"árvore",-0.0360475787716645,0.016413784782655,0.00980496879773852,0.00572822374504896,0.00407254013368677,0.0256730944578941,-0.113616570634923,0.019050005761175,0.0498468167267748,0.0168843751199662
"destes",-0.0313144091624256,0.0318211665470557,-0.0272784324153136,-0.0325678445575145,0.046973351873592,-0.0314823580702381,0.0467886880998159,0.0657732209103842,0.0434998654269077,0.0359872781448713
"próprio",-0.0254792248166967,0.0144461136725246,0.0100375188320666,-0.00214853867052696,-0.0176390673408461,0.01510158514342,-0.0161300494319,-0.013596608515967,0.00288005265011865,0.00725157050820578
"ele",-0.034231301061801,-0.00207684713045905,-0.022125235851868,-0.0244950097251057,-0.0244269163092364,-0.151007421880786,-0.0208846196354139,-0.0445411801926914,-0.0215954616980642,-0.0245093233645373
"homem",-0.034231301061801,-0.00207684713045905,-0.022125235851868,-0.0244950097251057,-0.0244269163092364,-0.151007421880786,-0.0208846196354139,-0.0445411801926914,-0.0215954616980642,-0.0245093233645373
"produtos",-0.0244231162894665,0.00834149128633769,0.00165700523455203,0.00890768591480152,-0.00705285170393712,0.00490380254104269,-0.00341904617047899,0.00684934176974731,-0.00976385380153417,0.00992311600679214
"si",-0.039935908027354,-0.00333383389768885,0.0150673789294079,0.0264132563619057,0.00988305788418067,0.012111647696885,0.00673973205797416,-0.0050597612201193,-0.0669812920638534,-0.00703515255908573
"sempre",-0.0504053467974701,-0.131379135680545,0.00334259571053564,-0.0188249006899658,-0.0061689000682395,-0.0201191688412907,0.00204504387158311,-0.0157948314534302,0.0104268697166825,0.0375867753254618
"objetos",-0.0173980032559099,0.0108574453914575,0.00814711134403998,0.000546290403670466,0.000884637225361797,0.00625289701900992,-0.0142877586856268,0.0472202187552773,0.0176397381740253,-0.0182233274327131
"visão",-0.02739744400628,0.0113233020699012,0.00794067962729294,0.00450129429551606,-0.00330656460874879,-0.000595677672325076,-0.0102840607864845,0.045519534506895,0.0148947764765004,-0.0239902489851971
"você",-0.0277529213489342,0.0102261333269043,0.00761188920642266,0.0233823985403564,-0.00138221031507225,0.00490151464776554,-0.00589058313782237,0.0191045277284713,0.00080117554367784,0.0209713069441634
"longe",-0.0432464851841008,-0.00632180067829174,0.00922223942844663,0.0270291320191797,0.028828623189671,0.00901573846323906,-0.00640282701031301,0.000634815877594845,-0.100264374844196,-0.0224441310772534
"olhos",-0.0432464851841008,-0.00632180067829174,0.00922223942844663,0.0270291320191797,0.028828623189671,0.00901573846323906,-0.00640282701031301,0.000634815877594845,-0.100264374844196,-0.0224441310772534
"digital",-0.015341268787957,0.00822684180071923,-0.00878553517416777,0.00743744063688744,-0.00948461768120378,0.00803510358041352,-0.00823046483258516,0.0173631970342042,-0.00240620054599836,-0.00455152970122075
"tipo",-0.0251631583698478,0.0087649993309925,-0.0138293516611564,0.0173689996004989,-0.0128077623783823,-0.00832721614376205,-0.0335482856584459,0.0212352150390675,-0.0492932480937406,0.0322992979372229
"nas",-0.0203532929954355,0.00610373480987645,0.00336274354384685,-0.0038898517079288,0.00489428661465014,-0.00398197504919489,-0.00407117436812371,0.0214560953018752,0.00816823835897693,-0.00312459334399869
"ocorre",-0.0167924594523918,0.0066446737899847,0.000846284709438316,0.000107424687895272,0.00323191803582684,-0.00331207548511321,-0.00291242365348031,0.0142009687037318,-0.00342032807336148,-0.00355903226673379
"últimos",-0.0347663304352926,0.0195857400931231,0.0556474930689297,-0.0814282741915638,-0.0506988879496439,0.0302777413166788,0.0386864054698488,0.0107480589303619,-0.0245411685360754,-0.0212980364646483
"ficou",-0.0329630270070993,0.00963354331075537,-0.019389793970231,-0.0160202493441914,-0.0178482335256522,-0.136103706563572,-0.0170998736006603,-0.0422544492344202,-0.0141855853635718,-0.0106779694641969
"nossa",-0.0328015756035873,-0.0143388183742763,-0.0111444119323617,0.0160499186203715,0.028386966133913,0.00434381324412658,-0.00852049429407352,0.0370714283715299,0.02801871632922,-0.100086563578641
"mesma",-0.0347061010955481,-0.0118545007144313,-0.0117376513207141,0.0200508842394323,0.0261055606378896,0.0100045162224439,-0.0372304238388542,0.0526155991897777,0.045775437466255,-0.123483244106291
"nuvens",-0.0212852180496938,0.00951581286068795,0.00804087203152328,-0.00552701292739731,0.00323946389281389,-0.00109112577071766,-0.0107261586012217,0.0512402934770436,0.0130703055875296,-0.0233855417039976
"outros",-0.0475540926563296,0.0310433689779656,0.00260450860035811,0.0115129133188779,0.0180473043396255,0.00454597508319781,-0.0801944300850766,0.0106723340514086,0.0232475975113474,0.0443865164550487
"explicação",-0.0400350594220689,-0.0162670143256449,-0.0133761313534356,0.0235807446970887,0.0367583859946176,0.00372259570506248,-0.020155555828593,0.0318952675467958,-0.0178443051166307,-0.10927220787614
"pela",-0.0451955934471754,0.0374009111416799,0.0212963549178179,-0.100748334939708,0.00599402512275566,-0.00709834743145727,0.0981904174010835,0.0779613320213902,0.0119573638899175,0.0210736072536616
"produtores",-0.0351261550732749,0.0165190329969899,0.0242097560318292,-0.0177866363357632,-0.00644372973484014,0.0219052361542532,-0.0364175242377599,0.0376658254620363,-0.00222041764141187,-0.0130257061053362
"mudança",-0.0252751260705239,0.00868096622736287,-0.00893271368026666,0.0113577933798676,-0.0136211552962358,0.00119295603517935,-0.00423474299189723,0.0156564277489684,-0.00509904642772145,-0.010282684872013
"mulher",-0.0373151210480689,-0.0412285287107861,-0.0392849129873895,-0.000978364603922135,0.00926852456134926,-0.00582878606554136,-0.00898683689227064,-0.04415085655428,0.00117389346101999,-0.0403578134320671
"cão",-0.0495634457910254,0.0132224470518351,0.00393622332020325,0.0290174589210637,0.0317173871516992,-0.00525797360676331,0.00748977469280516,0.012659210225576,-0.0611125019835457,-0.00728859607822009
"dela",-0.0476403620219737,-0.0241324874244753,-0.00225338336117697,0.0356922725197753,0.0406731992269367,0.0114812955982338,0.00475153361329545,0.0221234573114966,-0.0427412246610739,-0.117016123832216
"vasta",-0.0469518077809275,-0.12586040697175,0.0118434629703541,-0.0133932907506871,-0.00613168361935832,0.0018705754403297,0.0157027298599353,-0.00444897902250874,0.0107664093304042,0.046146426307297
"cabeça",-0.0325863971197636,0.00102527619769899,-0.00231114530202126,0.0109794070348104,0.0107208216261682,0.005012214142363,-0.024634446787167,0.0136245672115709,-0.0605376956415097,-0.0191882601262953
"feliz",-0.0421720341885637,0.0209917899618945,-0.00713572873732278,0.0170180310196864,0.0279712890621353,-0.0129245721969348,-0.0176910705464076,0.0224422688165644,-0.0369666977795615,0.000313961637395251
"descobriram",-0.0400990898508252,0.0472762599702715,-0.138803158567318,-0.0490540752705291,-0.00777044552053194,0.0201484530340093,0.0613028993649586,0.0371350654648734,0.0296591566674454,0.0481823930253776
"eram",-0.0480019014824767,0.00416924429578365,0.0334918703960958,-0.00204614340913154,0.0082044304939979,0.0233228107681503,0.00537339022369813,0.00737685446396423,-0.0901294014659733,-0.0070810732834887
"principalmente",-0.0341921692050193,0.0233927226716909,-0.00417489033299478,0.00600950097748018,0.0165309234837758,-0.018704719692826,-0.00212390289755746,0.0281835041530124,1.0838695572592e-05,0.00205966037688236
"pesquisadores",-0.0302711509230389,0.0299912599595122,-0.106713580787234,-0.029686741445036,-0.064803468096952,0.0580585443466096,0.00180407778952905,-0.0297501902606999,-0.00745215555087106,0.00645014621560612
"relação",-0.0460351201446636,0.0251005050329992,-0.00232021560831722,0.0282383508801549,0.0176028840132996,-0.00732517183824499,-0.00615265385579644,0.0465312740552627,0.00356064778556693,0.0013901741705725
"períodos",-0.0357561374151149,0.0116479901240145,0.0616771730901569,-0.080924363480042,-0.0468525146525749,0.0214253060101211,0.0590485342657702,0.023876026310109,-0.0438119143032559,-0.0289885466625219
"menos",-0.0485212312072869,0.0225301947261014,0.0273637765744367,0.115237873657647,-0.0462505353149557,0.00139627918828617,0.0610610338893247,0.00898665013174425,0.0316591979367659,0.00925732700761354
"mundo",-0.0444371072900494,0.00382926815518876,0.0178038797342665,0.103396003894143,-0.0496625817679416,-0.00905790917605259,0.0627616188139124,-0.0224898566109892,0.0553556109991916,-0.00485827401081871
"descoberto",-0.0251822489983465,0.00846200875126358,-0.00213283201465807,0.0104070761285866,0.0129691453636191,0.00483669978889291,-0.00121041186408517,0.00575485774164621,0.00617509773126062,0.0174212818019948
