"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"caminho",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935,0.0120044374621954,-0.00322756817045148,0.020457285536735,0.00738501599219529,-0.0144972166890034,0.00411462660110614,-0.00209356077896048,-0.00194332226994512,-0.0331449612524278,0.00432217778242015
"conceitos",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935,0.0120044374621954,-0.00322756817045148,0.020457285536735,0.00738501599219529,-0.0144972166890034,0.00411462660110614,-0.00209356077896048,-0.00194332226994512,-0.0331449612524278,0.00432217778242015
"deles",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935,0.0120044374621954,-0.00322756817045148,0.020457285536735,0.00738501599219529,-0.0144972166890034,0.00411462660110614,-0.00209356077896048,-0.00194332226994512,-0.0331449612524278,0.00432217778242015
"desvio",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935,0.0120044374621954,-0.00322756817045148,0.020457285536735,0.00738501599219529,-0.0144972166890034,0.00411462660110614,-0.00209356077896048,-0.00194332226994512,-0.0331449612524278,0.00432217778242015
"direção",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935,0.0120044374621954,-0.00322756817045148,0.020457285536735,0.00738501599219529,-0.0144972166890034,0.00411462660110614,-0.00209356077896048,-0.00194332226994512,-0.0331449612524278,0.00432217778242015
"existem",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935,0.0120044374621954,-0.00322756817045148,0.020457285536735,0.00738501599219529,-0.0144972166890034,0.00411462660110614,-0.00209356077896048,-0.00194332226994512,-0.0331449612524278,0.00432217778242015
"luz",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935,0.0120044374621954,-0.00322756817045148,0.020457285536735,0.00738501599219529,-0.0144972166890034,0.00411462660110614,-0.00209356077896048,-0.00194332226994512,-0.0331449612524278,0.00432217778242015
"passa",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935,0.0120044374621954,-0.00322756817045148,0.020457285536735,0.00738501599219529,-0.0144972166890034,0.00411462660110614,-0.00209356077896048,-0.00194332226994512,-0.0331449612524278,0.00432217778242015
"passar",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935,0.0120044374621954,-0.00322756817045148,0.020457285536735,0.00738501599219529,-0.0144972166890034,0.00411462660110614,-0.00209356077896048,-0.00194332226994512,-0.0331449612524278,0.00432217778242015
"percebemos",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935,0.0120044374621954,-0.00322756817045148,0.020457285536735,0.00738501599219529,-0.0144972166890034,0.00411462660110614,-0.00209356077896048,-0.00194332226994512,-0.0331449612524278,0.00432217778242015
"refração",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935,0.0120044374621954,-0.00322756817045148,0.020457285536735,0.00738501599219529,-0.0144972166890034,0.00411462660110614,-0.00209356077896048,-0.00194332226994512,-0.0331449612524278,0.00432217778242015
"refrata",-0.0194949052114011,0.0060736053494943,0.00230131035564784,0.00790005775522775,-0.00672409366503099,-0.00574154198018908,0.000377603229508961,0.00625301740327676,0.00120584120011254,-0.00749622336349935,0.0120044374621954,-0.00322756817045148,0.020457285536735,0.00738501599219529,-0.0144972166890034,0.00411462660110614,-0.00209356077896048,-0.00194332226994512,-0.0331449612524278,0.00432217778242015
"3d",-0.00728845268648747,0.00550492780333991,0.0025533043434132,0.00307213102943813,-0.0016078369175216,0.00261860574407352,-0.00450976492937211,0.00832906565997305,0.00455665305849585,-0.00045646425070185,0.0189437113791133,-0.0146992367342378,0.0133361102249292,-0.00402496710543613,-0.033566889251559,-0.0154585019478034,-0.00709988609900151,-0.019731268378611,0.0116502999131708,0.012813321194907
"fabricação",-0.00728845268648747,0.00550492780333991,0.0025533043434132,0.00307213102943813,-0.0016078369175216,0.00261860574407352,-0.00450976492937211,0.00832906565997305,0.00455665305849585,-0.00045646425070185,0.0189437113791133,-0.0146992367342378,0.0133361102249292,-0.00402496710543613,-0.033566889251559,-0.0154585019478034,-0.00709988609900151,-0.019731268378611,0.0116502999131708,0.012813321194907
"impressão",-0.00728845268648747,0.00550492780333991,0.0025533043434132,0.00307213102943813,-0.0016078369175216,0.00261860574407352,-0.00450976492937211,0.00832906565997305,0.00455665305849585,-0.00045646425070185,0.0189437113791133,-0.0146992367342378,0.0133361102249292,-0.00402496710543613,-0.033566889251559,-0.0154585019478034,-0.00709988609900151,-0.019731268378611,0.0116502999131708,0.012813321194907
"método",-0.00728845268648747,0.00550492780333991,0.0025533043434132,0.00307213102943813,-0.0016078369175216,0.00261860574407352,-0.00450976492937211,0.00832906565997305,0.00455665305849585,-0.00045646425070185,0.0189437113791133,-0.0146992367342378,0.0133361102249292,-0.00402496710543613,-0.033566889251559,-0.0154585019478034,-0.00709988609900151,-0.019731268378611,0.0116502999131708,0.012813321194907
"tridimensional",-0.00728845268648747,0.00550492780333991,0.0025533043434132,0.00307213102943813,-0.0016078369175216,0.00261860574407352,-0.00450976492937211,0.00832906565997305,0.00455665305849585,-0.00045646425070185,0.0189437113791133,-0.0146992367342378,0.0133361102249292,-0.00402496710543613,-0.033566889251559,-0.0154585019478034,-0.00709988609900151,-0.019731268378611,0.0116502999131708,0.012813321194907
"adapta",-0.00834803715203433,0.0041917058265767,-0.00143478836027258,0.00450317829473977,0.00266068983697603,0.00230925050382173,-0.00333414526720845,0.00381695185554774,-0.00322584186344692,0.00254216353320845,0.011447605119068,-0.00476643494378378,0.000647241046686141,-0.000992878408722516,-0.00140532499319403,0.0046722929059912,-0.00835987606051391,0.00174094356183518,-0.00770486302940879,0.00968346520255626
"desigual",-0.00834803715203433,0.0041917058265767,-0.00143478836027258,0.00450317829473977,0.00266068983697603,0.00230925050382173,-0.00333414526720845,0.00381695185554774,-0.00322584186344692,0.00254216353320845,0.011447605119068,-0.00476643494378378,0.000647241046686141,-0.000992878408722516,-0.00140532499319403,0.0046722929059912,-0.00835987606051391,0.00174094356183518,-0.00770486302940879,0.00968346520255626
"indivíduos",-0.00834803715203433,0.0041917058265767,-0.00143478836027258,0.00450317829473977,0.00266068983697603,0.00230925050382173,-0.00333414526720845,0.00381695185554774,-0.00322584186344692,0.00254216353320845,0.011447605119068,-0.00476643494378378,0.000647241046686141,-0.000992878408722516,-0.00140532499319403,0.0046722929059912,-0.00835987606051391,0.00174094356183518,-0.00770486302940879,0.00968346520255626
"medida",-0.00834803715203433,0.0041917058265767,-0.00143478836027258,0.00450317829473977,0.00266068983697603,0.00230925050382173,-0.00333414526720845,0.00381695185554774,-0.00322584186344692,0.00254216353320845,0.011447605119068,-0.00476643494378378,0.000647241046686141,-0.000992878408722516,-0.00140532499319403,0.0046722929059912,-0.00835987606051391,0.00174094356183518,-0.00770486302940879,0.00968346520255626
"reprodutivo",-0.00834803715203433,0.0041917058265767,-0.00143478836027258,0.00450317829473977,0.00266068983697603,0.00230925050382173,-0.00333414526720845,0.00381695185554774,-0.00322584186344692,0.00254216353320845,0.011447605119068,-0.00476643494378378,0.000647241046686141,-0.000992878408722516,-0.00140532499319403,0.0046722929059912,-0.00835987606051391,0.00174094356183518,-0.00770486302940879,0.00968346520255626
"sucesso",-0.00834803715203433,0.0041917058265767,-0.00143478836027258,0.00450317829473977,0.00266068983697603,0.00230925050382173,-0.00333414526720845,0.00381695185554774,-0.00322584186344692,0.00254216353320845,0.011447605119068,-0.00476643494378378,0.000647241046686141,-0.000992878408722516,-0.00140532499319403,0.0046722929059912,-0.00835987606051391,0.00174094356183518,-0.00770486302940879,0.00968346520255626
"acerca",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"braços",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"captados",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"chamados",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"componentes",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"compostos",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"emitem",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"estrelas",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"galácticos",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"gases",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"interpretados",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"obstruem",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"oferecem",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"poderíamos",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"poeira",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
"posições",-0.0138462231760696,0.00769151879003465,0.0073372439559416,-0.00238745496034612,0.00266782183096738,0.00497725657808776,-0.012835732261096,0.0489481086909226,0.0168506965362491,-0.0216276414860458,0.0602502304610823,-0.0676631019380756,-0.00341109248612121,-0.00683577585496351,-0.102457632482657,-0.0606816830226513,0.0244047777395589,0.0194947139741976,-0.00998888705940006,-0.0382922372648025
